learner_id,learner_profile,completed_topics,quizzes_attempted,average_quiz_score,learning_streak,study_hours,completion_percentage,revision_sessions,coach_interactions,improvement_trend,current_domain,quiz_difficulty,pass_probability,next_quiz_pass
LRN04090,Casual Learner,25,14,56.49,5,9.94,41.67,1,4,Stable,NLP,Easy,0.387,0
LRN04091,Consistent Learner,41,30,88.45,10,22.37,68.33,8,7,Stable,Generative AI,Easy,0.656,1
LRN04092,Casual Learner,15,13,49.31,10,5.13,25.0,2,5,Improving,Generative AI,Easy,0.401,0
LRN04093,Consistent Learner,28,23,89.72,22,17.42,46.67,10,11,Improving,MLOps,Hard,0.669,1
LRN04094,Struggling Learner,14,7,39.02,5,3.7,23.33,1,3,Declining,Machine Learning,Hard,0.12,0
LRN04095,Struggling Learner,14,10,31.15,2,1.44,23.33,1,2,Stable,Python,Easy,0.199,0
LRN04096,Casual Learner,19,11,61.36,3,11.09,31.67,4,2,Improving,Machine Learning,Easy,0.474,1
LRN04097,Struggling Learner,8,6,38.47,4,6.74,13.33,0,2,Stable,MLOps,Hard,0.183,0
LRN04098,Struggling Learner,1,1,40.67,3,4.77,1.67,3,1,Declining,SQL,Medium,0.138,0
LRN04099,Casual Learner,8,4,53.02,7,4.0,13.33,4,3,Stable,Machine Learning,Hard,0.257,0
LRN04100,Struggling Learner,5,4,33.93,3,1.45,8.33,1,3,Stable,Generative AI,Medium,0.185,0
LRN04101,Consistent Learner,42,32,78.77,16,19.6,70.0,6,12,Improving,MLOps,Easy,0.697,1
LRN04102,Casual Learner,17,12,60.16,8,8.56,28.33,4,5,Stable,NLP,Easy,0.387,0
LRN04103,Consistent Learner,25,17,76.84,15,14.68,41.67,7,7,Stable,Generative AI,Medium,0.536,0
LRN04104,Casual Learner,8,4,52.05,7,6.53,13.33,0,5,Stable,Generative AI,Easy,0.301,0
LRN04105,Consistent Learner,25,17,81.44,20,12.88,41.67,7,12,Improving,Generative AI,Easy,0.644,1
LRN04106,Consistent Learner,34,30,79.26,20,13.59,56.67,9,5,Stable,Python,Hard,0.541,0
LRN04107,Consistent Learner,25,20,88.93,12,22.86,41.67,13,4,Improving,Generative AI,Hard,0.654,1
LRN04108,Fast Learner,49,28,98.0,28,26.03,81.67,18,14,Improving,NLP,Hard,0.841,1
LRN04109,Consistent Learner,26,16,70.93,19,12.9,43.33,7,8,Improving,Machine Learning,Easy,0.597,1
LRN04110,Casual Learner,10,5,55.79,1,10.34,16.67,0,0,Stable,NLP,Medium,0.322,0
LRN04111,Fast Learner,53,36,98.0,26,28.01,88.33,17,12,Stable,NLP,Easy,0.823,1
LRN04112,Casual Learner,9,4,45.45,3,6.33,15.0,1,0,Declining,Machine Learning,Medium,0.186,0
LRN04113,Struggling Learner,6,4,35.4,3,6.5,10.0,1,3,Declining,Machine Learning,Hard,0.081,0
LRN04114,Consistent Learner,38,33,73.26,13,17.62,63.33,5,9,Improving,NLP,Hard,0.592,1
LRN04115,Casual Learner,25,21,42.47,0,3.24,41.67,2,1,Improving,Generative AI,Hard,0.32,0
LRN04116,Fast Learner,40,32,98.0,23,22.53,66.67,11,15,Improving,Generative AI,Medium,0.818,1
LRN04117,Fast Learner,53,29,98.0,21,27.84,88.33,16,12,Improving,Python,Easy,0.886,1
LRN04118,Casual Learner,21,13,44.32,9,4.73,35.0,0,0,Stable,MLOps,Hard,0.259,0
LRN04119,Struggling Learner,15,11,44.31,0,7.89,25.0,3,0,Declining,SQL,Easy,0.203,0
LRN04120,Struggling Learner,0,1,34.77,2,7.05,0.0,2,3,Declining,SQL,Easy,0.11,0
LRN04121,Consistent Learner,27,15,82.99,21,16.24,45.0,12,7,Stable,Python,Hard,0.554,1
LRN04122,Casual Learner,24,13,56.34,10,8.68,40.0,5,4,Stable,Generative AI,Medium,0.402,0
LRN04123,Consistent Learner,39,23,87.31,11,21.99,65.0,14,4,Improving,NLP,Medium,0.741,1
LRN04124,Fast Learner,46,26,98.0,24,34.63,76.67,16,15,Stable,Python,Hard,0.748,1
LRN04125,Consistent Learner,36,32,68.07,12,10.2,60.0,10,6,Improving,Machine Learning,Easy,0.597,1
LRN04126,Casual Learner,11,6,53.28,9,8.9,18.33,3,1,Stable,Python,Hard,0.288,0
LRN04127,Consistent Learner,45,25,83.9,10,19.46,75.0,10,6,Declining,MLOps,Easy,0.564,1
LRN04128,Struggling Learner,0,1,37.64,2,7.05,0.0,3,0,Declining,Machine Learning,Medium,0.126,0
LRN04129,Fast Learner,47,24,98.0,21,27.69,78.33,10,9,Stable,NLP,Medium,0.771,1
LRN04130,Casual Learner,8,5,52.86,10,3.72,13.33,4,1,Stable,SQL,Medium,0.314,0
LRN04131,Fast Learner,47,36,98.0,27,31.84,78.33,15,12,Improving,Machine Learning,Easy,0.887,1
LRN04132,Struggling Learner,10,7,32.89,3,5.74,16.67,0,2,Stable,Generative AI,Easy,0.208,0
LRN04133,Consistent Learner,41,34,80.39,14,17.97,68.33,10,11,Improving,SQL,Medium,0.701,1
LRN04134,Consistent Learner,26,15,80.19,16,17.17,43.33,12,10,Improving,Generative AI,Medium,0.657,1
LRN04135,Casual Learner,14,9,53.62,3,7.67,23.33,5,0,Declining,Python,Hard,0.204,0
LRN04136,Fast Learner,53,33,98.0,18,23.93,88.33,12,5,Improving,SQL,Medium,0.855,1
LRN04137,Fast Learner,36,22,98.0,23,18.04,60.0,16,10,Stable,MLOps,Easy,0.722,1
LRN04138,Consistent Learner,23,13,77.16,19,10.13,38.33,15,8,Improving,Generative AI,Medium,0.626,1
LRN04139,Consistent Learner,22,15,68.42,13,14.07,36.67,7,12,Stable,Python,Medium,0.48,1
LRN04140,Fast Learner,39,21,98.0,18,28.01,65.0,15,11,Stable,Generative AI,Hard,0.7,1
LRN04141,Casual Learner,6,3,48.25,5,8.39,10.0,1,5,Improving,NLP,Hard,0.311,0
LRN04142,Consistent Learner,42,22,84.42,11,22.68,70.0,5,4,Improving,MLOps,Easy,0.717,1
LRN04143,Casual Learner,17,12,56.61,5,6.04,28.33,5,3,Improving,Generative AI,Medium,0.437,1
LRN04144,Struggling Learner,12,7,32.53,0,4.53,20.0,2,1,Stable,Generative AI,Easy,0.206,0
LRN04145,Casual Learner,25,22,48.56,3,3.5,41.67,4,5,Declining,Python,Medium,0.252,0
LRN04146,Fast Learner,59,44,98.0,23,33.36,98.33,10,13,Improving,SQL,Medium,0.904,1
LRN04147,Fast Learner,35,21,98.0,30,29.9,58.33,10,12,Declining,Machine Learning,Medium,0.682,1
LRN04148,Struggling Learner,14,8,35.12,4,7.34,23.33,0,2,Stable,Machine Learning,Medium,0.24,0
LRN04149,Fast Learner,48,25,98.0,25,22.35,80.0,10,7,Improving,SQL,Easy,0.847,1
LRN04150,Struggling Learner,5,4,34.52,0,4.97,8.33,1,0,Declining,NLP,Hard,0.061,0
LRN04151,Casual Learner,25,15,50.7,4,8.83,41.67,1,0,Stable,Python,Hard,0.304,0
LRN04152,Consistent Learner,44,23,85.23,14,22.95,73.33,10,6,Improving,Python,Easy,0.749,1
LRN04153,Fast Learner,37,19,98.0,24,22.79,61.67,12,7,Improving,Generative AI,Medium,0.814,1
LRN04154,Struggling Learner,11,9,38.78,4,3.35,18.33,1,1,Improving,MLOps,Easy,0.316,0
LRN04155,Consistent Learner,34,27,91.77,25,15.99,56.67,14,12,Improving,SQL,Medium,0.761,1
LRN04156,Consistent Learner,44,22,73.16,12,14.59,73.33,8,8,Improving,Machine Learning,Medium,0.657,1
LRN04157,Fast Learner,49,32,98.0,21,30.01,81.67,11,14,Improving,Python,Hard,0.818,1
LRN04158,Consistent Learner,30,16,77.33,21,10.72,50.0,15,5,Improving,NLP,Hard,0.607,1
LRN04159,Casual Learner,9,5,50.33,5,4.16,15.0,4,5,Declining,SQL,Medium,0.214,0
LRN04160,Consistent Learner,26,20,73.23,12,11.68,43.33,11,9,Improving,Machine Learning,Medium,0.595,1
LRN04161,Consistent Learner,35,31,69.76,13,10.6,58.33,6,12,Improving,Python,Medium,0.596,0
LRN04162,Consistent Learner,34,18,70.36,11,11.93,56.67,8,10,Stable,Generative AI,Medium,0.519,0
LRN04163,Consistent Learner,26,21,79.55,15,16.05,43.33,9,8,Declining,MLOps,Medium,0.481,1
LRN04164,Consistent Learner,22,15,98.0,24,22.19,36.67,15,11,Improving,Python,Medium,0.77,1
LRN04165,Casual Learner,7,5,58.49,7,11.0,11.67,4,2,Improving,MLOps,Medium,0.432,0
LRN04166,Consistent Learner,28,20,73.27,19,12.55,46.67,8,10,Improving,Python,Easy,0.616,1
LRN04167,Consistent Learner,43,22,78.1,13,16.88,71.67,13,11,Improving,NLP,Medium,0.698,1
LRN04168,Consistent Learner,34,27,88.38,23,16.95,56.67,12,11,Improving,SQL,Medium,0.739,1
LRN04169,Casual Learner,8,5,52.82,8,8.77,13.33,0,2,Improving,SQL,Medium,0.395,0
LRN04170,Casual Learner,25,17,58.02,10,6.17,41.67,3,4,Declining,Generative AI,Medium,0.319,0
LRN04171,Struggling Learner,1,1,36.31,5,6.83,1.67,2,2,Improving,NLP,Easy,0.288,0
LRN04172,Consistent Learner,24,13,86.83,21,17.06,40.0,14,5,Improving,Machine Learning,Medium,0.699,1
LRN04173,Consistent Learner,31,21,77.12,15,15.49,51.67,10,4,Improving,NLP,Medium,0.647,1
LRN04174,Consistent Learner,24,14,88.74,18,21.39,40.0,8,10,Improving,SQL,Easy,0.699,1
LRN04175,Consistent Learner,20,11,79.92,22,16.28,33.33,5,10,Stable,MLOps,Easy,0.552,0
LRN04176,Consistent Learner,21,11,85.75,24,19.34,35.0,8,10,Improving,SQL,Hard,0.634,1
LRN04177,Consistent Learner,43,27,83.0,16,22.59,71.67,7,3,Stable,Python,Medium,0.652,1
LRN04178,Struggling Learner,3,2,33.23,2,5.71,5.0,2,2,Stable,Generative AI,Hard,0.139,0
LRN04179,Struggling Learner,0,1,38.56,5,6.6,0.0,1,0,Declining,Python,Easy,0.131,0
LRN04180,Consistent Learner,27,21,93.98,13,24.18,45.0,10,4,Improving,Generative AI,Medium,0.733,1
LRN04181,Fast Learner,53,33,98.0,25,24.93,88.33,16,11,Improving,SQL,Easy,0.887,1
LRN04182,Fast Learner,36,18,98.0,21,33.34,60.0,9,15,Improving,SQL,Medium,0.819,1
LRN04183,Struggling Learner,10,6,38.11,4,7.39,16.67,1,3,Declining,NLP,Easy,0.163,0
LRN04184,Consistent Learner,42,33,90.99,24,19.62,70.0,8,11,Improving,Python,Hard,0.729,1
LRN04185,Consistent Learner,41,24,93.66,14,24.01,68.33,8,11,Improving,SQL,Medium,0.775,1
LRN04186,Consistent Learner,45,33,77.34,10,17.86,75.0,11,6,Improving,Generative AI,Medium,0.692,1
LRN04187,Fast Learner,38,25,98.0,20,33.75,63.33,14,6,Improving,Machine Learning,Easy,0.836,1
LRN04188,Fast Learner,53,45,98.0,16,27.7,88.33,10,6,Improving,MLOps,Medium,0.858,1
LRN04189,Casual Learner,14,7,51.8,6,7.26,23.33,0,0,Stable,MLOps,Medium,0.32,0
LRN04190,Consistent Learner,38,26,83.77,18,21.22,63.33,8,10,Improving,NLP,Medium,0.722,1
LRN04191,Consistent Learner,26,21,81.23,15,14.82,43.33,8,10,Improving,MLOps,Easy,0.642,1
LRN04192,Struggling Learner,12,6,32.53,4,1.07,20.0,2,0,Declining,Machine Learning,Medium,0.126,0
LRN04193,Fast Learner,40,32,98.0,30,29.45,66.67,17,6,Improving,Machine Learning,Easy,0.875,1
LRN04194,Casual Learner,19,14,53.55,9,4.61,31.67,0,3,Declining,SQL,Hard,0.214,0
LRN04195,Struggling Learner,7,5,34.72,0,4.82,11.67,3,2,Declining,Python,Medium,0.123,0
LRN04196,Consistent Learner,25,22,97.34,21,20.05,41.67,13,11,Improving,Python,Medium,0.757,1
LRN04197,Consistent Learner,41,28,75.28,16,14.24,68.33,8,10,Improving,Machine Learning,Hard,0.616,1
LRN04198,Struggling Learner,13,9,33.08,3,4.66,21.67,0,0,Stable,Python,Easy,0.216,0
LRN04199,Fast Learner,46,35,98.0,21,18.23,76.67,19,11,Improving,Python,Medium,0.839,1
LRN04200,Consistent Learner,27,20,75.04,12,16.79,45.0,9,5,Improving,NLP,Hard,0.568,1
LRN04201,Casual Learner,23,20,50.0,2,4.58,38.33,5,3,Stable,Generative AI,Medium,0.335,0
LRN04202,Casual Learner,9,6,57.5,3,8.5,15.0,3,5,Improving,Machine Learning,Easy,0.413,0
LRN04203,Casual Learner,21,14,50.96,9,3.77,35.0,2,4,Stable,Python,Medium,0.341,0
LRN04204,Casual Learner,5,3,59.75,8,8.4,8.33,5,0,Improving,MLOps,Easy,0.427,0
LRN04205,Consistent Learner,29,18,72.5,14,14.94,48.33,7,10,Improving,SQL,Medium,0.608,1
LRN04206,Casual Learner,20,17,40.9,2,4.62,33.33,0,2,Stable,Python,Medium,0.271,0
LRN04207,Fast Learner,40,21,98.0,29,27.63,66.67,12,10,Improving,MLOps,Hard,0.804,1
LRN04208,Consistent Learner,37,31,84.02,19,15.98,61.67,14,8,Improving,NLP,Hard,0.67,1
LRN04209,Casual Learner,15,10,54.53,5,10.45,25.0,1,5,Stable,NLP,Easy,0.346,0
LRN04210,Consistent Learner,26,17,92.17,14,23.69,43.33,15,3,Improving,Generative AI,Medium,0.735,1
LRN04211,Struggling Learner,10,6,40.88,0,7.48,16.67,3,1,Declining,Machine Learning,Hard,0.12,0
LRN04212,Struggling Learner,14,10,44.35,3,7.18,23.33,2,2,Declining,Generative AI,Medium,0.203,0
LRN04213,Casual Learner,17,11,47.66,2,3.55,28.33,1,1,Stable,Generative AI,Medium,0.291,0
LRN04214,Fast Learner,44,25,98.0,15,21.99,73.33,19,9,Declining,Machine Learning,Medium,0.668,1
LRN04215,Fast Learner,41,32,98.0,29,20.03,68.33,15,9,Improving,Python,Hard,0.789,1
LRN04216,Fast Learner,55,29,98.0,30,19.83,91.67,11,13,Stable,Generative AI,Easy,0.798,1
LRN04217,Consistent Learner,23,16,73.76,13,16.81,38.33,5,5,Improving,Generative AI,Medium,0.592,1
LRN04218,Consistent Learner,25,14,81.32,10,17.11,41.67,9,8,Improving,SQL,Medium,0.635,1
LRN04219,Consistent Learner,41,36,86.01,17,20.63,68.33,6,10,Declining,Python,Hard,0.523,0
LRN04220,Struggling Learner,6,4,42.49,2,6.32,10.0,3,0,Declining,SQL,Easy,0.165,0
LRN04221,Consistent Learner,25,17,83.12,13,14.85,41.67,12,9,Improving,SQL,Easy,0.652,1
LRN04222,Fast Learner,55,42,98.0,23,28.06,91.67,13,13,Improving,Machine Learning,Medium,0.892,1
LRN04223,Casual Learner,23,17,61.5,1,11.59,38.33,4,5,Stable,SQL,Medium,0.405,0
LRN04224,Casual Learner,8,5,52.82,5,11.28,13.33,1,5,Improving,Generative AI,Hard,0.348,0
LRN04225,Consistent Learner,34,18,91.84,22,20.38,56.67,6,9,Improving,SQL,Easy,0.748,1
LRN04226,Consistent Learner,41,21,91.33,17,21.9,68.33,11,10,Improving,Python,Medium,0.773,1
LRN04227,Struggling Learner,7,5,38.9,1,6.63,11.67,0,3,Declining,Python,Medium,0.143,0
LRN04228,Casual Learner,9,7,58.06,6,11.89,15.0,3,1,Stable,SQL,Medium,0.354,0
LRN04229,Casual Learner,8,5,59.84,7,8.8,13.33,4,5,Declining,NLP,Medium,0.274,0
LRN04230,Consistent Learner,44,28,98.0,14,23.25,73.33,15,8,Improving,Machine Learning,Medium,0.82,1
LRN04231,Consistent Learner,23,19,86.2,19,16.52,38.33,8,11,Improving,SQL,Medium,0.67,1
LRN04232,Casual Learner,20,16,52.06,5,6.03,33.33,3,3,Stable,Python,Easy,0.342,0
LRN04233,Casual Learner,6,4,49.09,6,8.55,10.0,1,3,Stable,MLOps,Medium,0.288,0
LRN04234,Consistent Learner,26,19,70.98,16,11.74,43.33,7,12,Improving,Machine Learning,Easy,0.585,1
LRN04235,Casual Learner,16,13,51.9,1,8.56,26.67,4,3,Improving,Machine Learning,Medium,0.408,0
LRN04236,Casual Learner,23,17,47.7,5,4.33,38.33,5,5,Stable,NLP,Easy,0.332,0
LRN04237,Consistent Learner,23,19,76.68,13,11.15,38.33,11,8,Improving,Machine Learning,Medium,0.601,1
LRN04238,Consistent Learner,31,21,98.0,23,22.1,51.67,15,12,Stable,SQL,Medium,0.717,1
LRN04239,Consistent Learner,45,28,78.82,24,10.92,75.0,7,11,Improving,NLP,Medium,0.703,1
LRN04240,Casual Learner,14,10,52.05,1,11.21,23.33,2,4,Declining,Machine Learning,Easy,0.246,0
LRN04241,Struggling Learner,1,1,34.11,3,5.06,1.67,3,1,Declining,Machine Learning,Medium,0.109,0
LRN04242,Fast Learner,59,52,98.0,30,24.29,98.33,18,12,Improving,Machine Learning,Hard,0.874,1
LRN04243,Struggling Learner,7,4,33.8,3,1.35,11.67,3,3,Improving,Python,Medium,0.275,0
LRN04244,Casual Learner,8,4,54.09,4,8.59,13.33,0,3,Improving,NLP,Easy,0.389,0
LRN04245,Consistent Learner,42,23,87.68,25,21.11,70.0,5,11,Improving,SQL,Hard,0.714,1
LRN04246,Casual Learner,24,15,40.72,2,3.26,40.0,4,5,Declining,Machine Learning,Medium,0.209,0
LRN04247,Casual Learner,19,12,47.78,9,4.59,31.67,0,5,Improving,NLP,Medium,0.398,0
LRN04248,Fast Learner,54,42,98.0,30,34.32,90.0,13,12,Improving,Generative AI,Easy,0.913,1
LRN04249,Consistent Learner,26,18,79.92,17,13.16,43.33,15,11,Stable,NLP,Medium,0.573,1
LRN04250,Fast Learner,57,41,98.0,21,22.95,95.0,20,5,Improving,Python,Medium,0.893,1
LRN04251,Casual Learner,13,7,56.62,4,8.95,21.67,4,0,Stable,Machine Learning,Hard,0.299,0
LRN04252,Consistent Learner,35,27,88.15,16,21.09,58.33,8,7,Stable,MLOps,Medium,0.646,1
LRN04253,Casual Learner,19,15,39.19,2,4.0,31.67,0,5,Declining,MLOps,Easy,0.178,0
LRN04254,Fast Learner,40,27,98.0,17,34.35,66.67,16,11,Improving,MLOps,Easy,0.84,1
LRN04255,Fast Learner,60,52,98.0,16,34.12,100.0,10,8,Stable,Generative AI,Medium,0.809,1
LRN04256,Casual Learner,9,6,58.23,10,10.18,15.0,2,3,Declining,NLP,Medium,0.278,0
LRN04257,Struggling Learner,6,3,38.26,3,3.44,10.0,1,3,Declining,SQL,Medium,0.134,0
LRN04258,Fast Learner,51,26,98.0,19,29.94,85.0,8,8,Improving,Machine Learning,Medium,0.861,1
LRN04259,Casual Learner,5,4,56.43,9,8.89,8.33,5,2,Declining,Generative AI,Easy,0.257,0
LRN04260,Casual Learner,25,21,50.67,1,10.04,41.67,0,3,Improving,Generative AI,Easy,0.427,0
LRN04261,Struggling Learner,6,4,38.82,2,7.64,10.0,0,1,Stable,Generative AI,Medium,0.225,0
LRN04262,Struggling Learner,11,5,33.07,5,4.83,18.33,2,1,Declining,MLOps,Medium,0.14,0
LRN04263,Struggling Learner,11,7,33.44,2,5.75,18.33,2,2,Declining,Python,Medium,0.137,0
LRN04264,Casual Learner,22,16,53.35,7,10.7,36.67,0,1,Declining,NLP,Medium,0.288,0
LRN04265,Fast Learner,46,23,98.0,22,31.22,76.67,17,6,Improving,MLOps,Easy,0.876,1
LRN04266,Consistent Learner,35,30,70.87,12,11.97,58.33,5,5,Improving,Generative AI,Medium,0.6,1
LRN04267,Consistent Learner,31,18,82.16,13,23.27,51.67,7,9,Improving,Generative AI,Medium,0.683,1
LRN04268,Casual Learner,11,7,42.88,0,4.87,18.33,1,1,Stable,Generative AI,Medium,0.248,0
LRN04269,Struggling Learner,15,8,30.0,1,3.0,25.0,0,1,Declining,Machine Learning,Medium,0.118,0
LRN04270,Struggling Learner,12,8,36.35,3,7.56,20.0,1,0,Declining,Machine Learning,Hard,0.109,0
LRN04271,Struggling Learner,9,5,34.57,0,7.12,15.0,2,3,Declining,SQL,Medium,0.134,0
LRN04272,Struggling Learner,5,3,38.46,3,3.44,8.33,2,2,Declining,NLP,Medium,0.134,0
LRN04273,Casual Learner,20,14,51.48,0,7.37,33.33,2,0,Declining,Python,Medium,0.248,0
LRN04274,Casual Learner,18,11,57.38,5,11.31,30.0,0,0,Stable,SQL,Hard,0.319,0
LRN04275,Consistent Learner,34,22,73.07,15,10.04,56.67,11,7,Improving,Python,Hard,0.573,1
LRN04276,Casual Learner,14,12,52.49,6,9.2,23.33,0,5,Stable,SQL,Medium,0.33,0
LRN04277,Consistent Learner,33,27,82.7,24,12.13,55.0,10,3,Improving,MLOps,Medium,0.692,1
LRN04278,Fast Learner,40,22,98.0,22,31.02,66.67,16,5,Stable,Machine Learning,Medium,0.773,1
LRN04279,Struggling Learner,4,3,35.19,3,7.29,6.67,1,2,Declining,Generative AI,Medium,0.126,0
LRN04280,Consistent Learner,22,19,71.55,13,14.73,36.67,7,12,Stable,Generative AI,Medium,0.497,1
LRN04281,Consistent Learner,27,22,90.73,17,23.46,45.0,10,11,Improving,Generative AI,Medium,0.727,1
LRN04282,Fast Learner,53,40,98.0,26,23.91,88.33,20,15,Improving,Generative AI,Medium,0.897,1
LRN04283,Consistent Learner,24,12,88.18,11,24.87,40.0,6,11,Stable,NLP,Easy,0.604,0
LRN04284,Fast Learner,54,39,98.0,21,25.2,90.0,14,5,Improving,Python,Medium,0.876,1
LRN04285,Casual Learner,15,11,56.49,6,8.45,25.0,5,0,Stable,Machine Learning,Easy,0.361,0
LRN04286,Consistent Learner,35,22,81.51,16,15.51,58.33,9,7,Improving,Python,Medium,0.68,1
LRN04287,Casual Learner,14,10,62.28,8,10.32,23.33,1,4,Stable,Generative AI,Easy,0.385,0
LRN04288,Consistent Learner,30,19,86.17,21,14.93,50.0,9,4,Improving,Generative AI,Easy,0.696,1
LRN04289,Consistent Learner,34,25,98.0,24,24.72,56.67,14,9,Stable,NLP,Easy,0.736,1
LRN04290,Casual Learner,8,6,43.98,5,4.9,13.33,0,1,Declining,SQL,Medium,0.174,0
LRN04291,Struggling Learner,11,7,30.79,2,5.12,18.33,1,3,Declining,Generative AI,Hard,0.07,0
LRN04292,Consistent Learner,41,31,83.1,21,11.66,68.33,11,12,Improving,NLP,Hard,0.663,1
LRN04293,Casual Learner,20,15,43.77,0,6.82,33.33,0,1,Improving,SQL,Easy,0.366,0
LRN04294,Struggling Learner,11,6,46.43,5,7.95,18.33,3,0,Stable,Machine Learning,Medium,0.293,0
LRN04295,Casual Learner,25,16,55.38,3,8.94,41.67,1,3,Stable,Machine Learning,Medium,0.373,0
LRN04296,Casual Learner,20,10,60.78,8,11.02,33.33,3,0,Stable,MLOps,Medium,0.406,0
LRN04297,Fast Learner,58,49,98.0,30,21.92,96.67,17,10,Improving,Python,Easy,0.91,1
LRN04298,Fast Learner,49,27,98.0,29,18.21,81.67,20,6,Stable,NLP,Easy,0.792,1
LRN04299,Consistent Learner,39,22,76.84,12,19.69,65.0,8,5,Improving,SQL,Easy,0.673,1
LRN04300,Consistent Learner,29,21,87.57,17,19.88,48.33,10,4,Stable,Generative AI,Easy,0.627,1
LRN04301,Casual Learner,20,15,41.21,0,4.0,33.33,2,1,Stable,Python,Easy,0.27,0
LRN04302,Casual Learner,21,14,48.94,2,5.65,35.0,2,0,Stable,MLOps,Hard,0.269,0
LRN04303,Struggling Learner,3,1,30.45,3,2.67,5.0,2,1,Declining,Python,Hard,0.039,0
LRN04304,Consistent Learner,25,14,82.09,12,14.98,41.67,12,6,Improving,SQL,Medium,0.645,1
LRN04305,Fast Learner,37,32,98.0,25,28.68,61.67,10,14,Improving,Generative AI,Medium,0.832,1
LRN04306,Fast Learner,37,19,98.0,29,24.55,61.67,8,15,Improving,Python,Hard,0.774,1
LRN04307,Consistent Learner,44,33,88.4,23,19.85,73.33,9,8,Improving,Generative AI,Easy,0.774,1
LRN04308,Consistent Learner,43,26,77.53,13,14.99,71.67,6,6,Improving,MLOps,Hard,0.622,1
LRN04309,Casual Learner,5,3,59.07,9,8.31,8.33,0,4,Declining,Machine Learning,Medium,0.254,0
LRN04310,Casual Learner,13,8,59.35,7,9.62,21.67,1,2,Stable,Python,Easy,0.364,0
LRN04311,Casual Learner,9,5,53.64,7,9.11,15.0,2,3,Improving,Machine Learning,Hard,0.355,0
LRN04312,Struggling Learner,9,5,30.0,3,2.81,15.0,2,3,Stable,Machine Learning,Easy,0.187,0
LRN04313,Struggling Learner,12,10,30.0,2,3.09,20.0,0,1,Declining,NLP,Hard,0.061,0
LRN04314,Fast Learner,54,40,98.0,28,19.66,90.0,19,14,Improving,SQL,Medium,0.889,1
LRN04315,Consistent Learner,24,14,87.96,24,21.23,40.0,6,8,Improving,SQL,Hard,0.656,1
LRN04316,Struggling Learner,0,1,34.98,4,6.02,0.0,1,2,Declining,SQL,Easy,0.111,0
LRN04317,Consistent Learner,24,16,68.75,19,10.65,40.0,6,12,Improving,MLOps,Easy,0.571,1
LRN04318,Fast Learner,54,31,98.0,30,33.59,90.0,15,8,Improving,Python,Medium,0.918,1
LRN04319,Fast Learner,55,47,98.0,26,25.82,91.67,18,13,Declining,SQL,Easy,0.745,1
LRN04320,Casual Learner,16,10,55.04,0,10.91,26.67,4,4,Declining,Generative AI,Medium,0.267,0
LRN04321,Fast Learner,38,20,98.0,23,33.5,63.33,10,13,Stable,SQL,Easy,0.754,1
LRN04322,Fast Learner,43,35,98.0,25,21.22,71.67,13,8,Improving,MLOps,Medium,0.834,1
LRN04323,Casual Learner,9,6,48.3,4,8.63,15.0,0,4,Improving,Machine Learning,Medium,0.367,0
LRN04324,Struggling Learner,1,1,37.55,4,7.06,1.67,0,3,Stable,Machine Learning,Medium,0.207,0
LRN04325,Consistent Learner,45,31,82.45,15,19.97,75.0,9,7,Improving,Python,Hard,0.68,1
LRN04326,Fast Learner,40,20,98.0,28,24.22,66.67,17,6,Improving,Generative AI,Hard,0.802,1
LRN04327,Consistent Learner,25,16,98.0,19,24.95,41.67,15,12,Improving,Generative AI,Medium,0.776,1
LRN04328,Consistent Learner,37,25,77.7,12,13.16,61.67,14,10,Improving,NLP,Medium,0.664,1
LRN04329,Struggling Learner,1,1,30.12,2,1.37,1.67,2,0,Stable,Python,Medium,0.154,0
LRN04330,Fast Learner,39,19,98.0,30,23.77,65.0,13,6,Improving,NLP,Medium,0.843,1
LRN04331,Struggling Learner,7,5,35.46,3,5.1,11.67,1,2,Declining,Python,Medium,0.13,0
LRN04332,Casual Learner,16,13,48.06,6,7.53,26.67,1,0,Stable,Python,Medium,0.313,0
LRN04333,Fast Learner,50,27,98.0,25,34.53,83.33,9,6,Stable,MLOps,Hard,0.747,1
LRN04334,Casual Learner,6,3,39.45,2,4.39,10.0,1,3,Declining,MLOps,Easy,0.14,0
LRN04335,Fast Learner,46,28,98.0,19,20.72,76.67,17,7,Stable,Machine Learning,Hard,0.707,1
LRN04336,Casual Learner,20,10,46.78,1,6.38,33.33,3,4,Declining,Python,Easy,0.229,0
LRN04337,Consistent Learner,43,29,97.2,19,23.88,71.67,7,6,Improving,NLP,Medium,0.809,1
LRN04338,Casual Learner,10,6,54.77,7,6.68,16.67,3,0,Stable,Machine Learning,Hard,0.278,0
LRN04339,Consistent Learner,25,16,91.33,19,21.34,41.67,7,3,Improving,SQL,Medium,0.714,1
LRN04340,Consistent Learner,32,26,86.11,25,14.08,53.33,6,12,Stable,Python,Medium,0.623,1
LRN04341,Struggling Learner,15,10,33.11,1,7.39,25.0,0,0,Stable,Machine Learning,Easy,0.226,0
LRN04342,Casual Learner,10,7,59.13,1,11.34,16.67,5,5,Improving,SQL,Easy,0.432,0
LRN04343,Fast Learner,58,45,98.0,29,22.44,96.67,17,5,Improving,Generative AI,Hard,0.859,1
LRN04344,Consistent Learner,43,28,85.01,21,15.54,71.67,13,6,Improving,NLP,Medium,0.746,1
